data_referencia,ra,fase,turma,nome,ano_nasc,idade_22,gênero,ano_ingresso,instituição_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,inglês,indicado,atingiu_pv,ipv,ian,fase_ideal,defasagem,destaque_ieg,destaque_ida,destaque_ipv,ano_referencia,inde_2023,pedra_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,ipp,mat,por,ing,fase_ideal,destaque_ipv_1,inde_2024,pedra_2024,avaliador5,avaliador6,escola,ativo/inativo,ativo/inativo_1
2024-01-01,RA-217,5A,5A,,,,Feminino,2021,Privada - Programa de Apadrinhamento,,Ametista,Ametista,7.3965272777777775,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.334,8.917748917666666,6.26,,7.833333333333333,,,,,,6.994,5.0,,-1,,,,2024,,,Aluno-217,2007-11-06 00:00:00,17,Agata,6.96965,7.125,9.0,7.0,7.5,Fase 6 (2° EM),,7.4209164502,Ametista,Avaliador-7,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-220,5B,5B,,,,Feminino,2022,Pública,,,Ágata,7.027986444444445,,,,5.0,Avaliador-23,,Avaliador-24,,Avaliador-26,,Avaliador-1,,8.751,8.198051948,6.26,,6.833333333333333,,,,,,7.332,10.0,,0,,,,2024,,,Aluno-220,2009-01-30 00:00:00,15,Ametista,7.102016667,7.25,8.0,3.5,9.0,Fase 5 (1° EM),,7.6987770562666675,Ametista,Avaliador-7,,EE Joaquim Mendes Feliz,Cursando,Cursando
2024-01-01,RA-325,3C,3C,,,,Masculino,2022,Pública,,,Ametista,7.619194363636365,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,,,9.168,9.866666666666667,7.51,,7.0,,,,,,7.553333333,10.0,,0,,,,2024,,,Aluno-325,2012-02-20 00:00:00,12,Agata,6.243,8.333333333,7.0,5.5,8.5,Fase 3 (7° e 8° ano),,8.385133333233336,Topázio,,,EE Paschoal Carlos Magno,Cursando,Cursando
2024-01-01,RA-321,5N,5N,,,,Feminino,2022,Pública,,,Ametista,7.792205060606061,,,,3.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,,,7.917,9.534706331,6.26,,7.166666666666667,,,,,,7.776666667,10.0,,1,,,,2024,,,Aluno-321,2010-04-24 00:00:00,14,Ametista,7.695233333,8.125,6.0,6.0,9.5,Fase 4 (9° ano),,8.125807932933334,Topázio,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-320,5M,5M,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,Ametista,7.897223888888889,,,,4.0,Avaliador-23,,Avaliador-24,,Avaliador-1,,Avaliador-7,,9.168,10.0,7.51,,6.666666666666667,,,,,,8.3775,10.0,,0,,,,2024,,,Aluno-320,2008-11-20 00:00:00,15,Topázio,8.393508333,7.65625,7.5,5.5,7.0,Fase 5 (1° EM),,8.442258333333335,Topázio,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-319,5L,5L,,,,Masculino,2022,Pública,,,Ametista,7.448464223100571,,,,3.0,Avaliador-23,,Avaliador-24,,Avaliador-7,,,,9.585,9.024122807,7.51,,5.833333333333333,,,,,,7.666666667,10.0,,0,,,,2024,,,Aluno-319,2009-06-10 00:00:00,15,Topázio,8.367208333,7.34375,4.0,5.0,8.5,Fase 5 (1° EM),,7.948699561466667,Ametista,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-318,5L,5L,,,,Feminino,2021,Pública,Ágata,Ametista,Ágata,6.527470839262188,,,,3.0,Avaliador-23,,Avaliador-24,,Avaliador-7,,,,7.917,9.129629629666667,7.51,,4.666666666666667,,,,,,7.443333333,5.0,,-1,,,,2024,,,Aluno-318,2008-01-30 00:00:00,16,Agata,6.856575,7.34375,2.0,6.0,6.0,Fase 6 (2° EM),,7.025000925866668,Ametista,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-316,5M,5M,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,Ametista,7.8888911111111115,,,,4.0,Avaliador-23,,Avaliador-24,,Avaliador-1,,Avaliador-7,,9.168,10.0,7.51,,8.0,,,,,,8.3775,10.0,,0,,,,2024,,,Aluno-316,2008-11-20 00:00:00,15,Topázio,8.436908333,7.65625,8.5,7.0,8.5,Fase 5 (1° EM),,8.708925,Topázio,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-326,4A,4A,,,,Feminino,2022,Privada,,,Topázio,8.219954610229276,,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,9.168,8.973112128333334,6.26,,9.333333333333334,,,,,,8.704,10.0,,1,,,,2024,,,Aluno-326,2010-07-21 00:00:00,14,Topázio,8.65075,8.875,10.0,9.0,9.0,Fase 3 (7° e 8° ano),,8.832389092333335,Topázio,Avaliador-5,,Recanto Betânia Centro Educacional,Cursando,Cursando
2024-01-01,RA-315,4M,4M,,,,Feminino,2022,Pública,,,Quartzo,5.671800072463768,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,0.0,5.918518518666667,7.51,,6.833333333333333,,,,,,7.6275,5.0,,-1,,,,2024,,,Aluno-315,2009-04-03 00:00:00,15,Quartzo,5.977708333,7.5,6.5,6.5,7.5,Fase 5 (1° EM),,6.0768703704,Agata,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-31,8E,8E,,,,Feminino,2021,Privada *Parcerias com Bolsa 100%,Topázio,Topázio,Topázio,8.842987091787439,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-31,2005-06-29 03:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,ESPM,Cursando,Cursando
2024-01-01,RA-308,5M,5M,,,,Masculino,2021,Pública,Ametista,Ametista,Ágata,6.929611095238096,,,,4.0,Avaliador-23,,Avaliador-24,,Avaliador-1,,Avaliador-7,,7.083,8.714912280666667,5.635,,6.5,,,,,,7.1225,10.0,,1,,,,2024,,,Aluno-308,2009-09-22 00:00:00,15,Agata,6.578558333,7.5,5.5,7.0,7.0,Fase 4 (9° ano),,7.489282456133334,Ametista,,,EE Leonice de Aquino Oliveira,Cursando,Cursando
2024-01-01,RA-306,5M,5M,,,,Feminino,2021,Pública,,Ametista,Ágata,6.427354572463768,,,,4.0,Avaliador-23,,Avaliador-24,,Avaliador-1,,Avaliador-7,,7.917,7.699561403666666,7.51,,2.8333333333333335,,,,,,6.4125,5.0,,-1,,,,2024,,,Aluno-306,2008-02-06 00:00:00,16,Quartzo,5.732375,7.34375,3.5,1.5,3.5,Fase 6 (2° EM),,6.1661539474,Agata,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-305,4N,4N,,,,Masculino,2021,Pública,Ametista,Ágata,Ágata,6.05804740909091,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,8.334,7.898550724666666,6.26,,4.833333333333333,,,,,,7.03,5.0,,-1,,,,2024,,,Aluno-305,2008-10-19 00:00:00,16,Agata,6.394291667,7.8125,3.0,3.0,8.5,Fase 5 (1° EM),,6.693026811600001,Agata,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024-01-01,RA-304,3N,3N,,,,Masculino,2021,Pública,Ametista,Ágata,Ágata,6.355207500000001,,,,2.0,Avaliador-21,,Avaliador-23,,,,,,10.002,7.826890756333333,7.51,,7.166666666666667,,,,,,5.825,2.5,,-3,,,,2024,,,Aluno-304,2007-12-02 00:00:00,16,Agata,6.241583333,6.875,9.0,5.5,7.0,Fase 6 (2° EM),,6.852411484600001,Agata,,,EE Maria André Schunck Dona,Cursando,Cursando
2024-01-01,RA-303,4M,4M,,,,Masculino,2021,Pública,Ametista,Ágata,Ágata,6.0302058333333335,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,8.751,3.9520467836666664,7.51,,5.666666666666667,,,,,,7.535,5.0,,-2,,,,2024,,,Aluno-303,2008-03-29 00:00:00,16,Quartzo,5.914291667,6.875,5.0,5.0,7.0,Fase 6 (2° EM),,6.2443426900666665,Agata,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-313,4L,4L,,,,Feminino,2022,Pública,,,Quartzo,5.800078489240228,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,8.751,9.666666666666666,5.63,,4.833333333333333,,,,,,8.1675,5.0,,-1,,,,2024,,,Aluno-313,2008-11-18 00:00:00,15,Ametista,7.011091667,7.8125,1.0,8.0,5.5,Fase 5 (1° EM),,7.2528500000000005,Ametista,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024-01-01,RA-301,4M,4M,,,,Feminino,2021,Pública,Ametista,Ametista,Ágata,6.802149357015729,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,9.168,7.4947368423333325,7.51,,9.0,,,,,,8.21,10.0,,0,,,,2024,,,Aluno-301,2009-07-11 00:00:00,15,Agata,6.760341667,8.020833333,10.0,9.0,8.0,Fase 4 (9° ano),,8.410830701766667,Topázio,,,EE Maria André Schunck Dona,Cursando,Cursando
2024-01-01,RA-331,3B,3B,,,,Feminino,2021,Pública,Ametista,Ametista,Ágata,6.636118019594441,,,,4.0,Avaliador-21,,Avaliador-26,,Avaliador-23,,Avaliador-5,,8.751,7.735353535333334,8.755,,3.5,,,,,,5.62,5.0,,-1,,,,2024,,,Aluno-331,2010-04-22 00:00:00,14,Ametista,7.039791667,6.09375,4.0,3.5,3.0,Fase 4 (9° ano),,6.231045707066668,Agata,,,EE Leonice de Aquino Oliveira,Cursando,Cursando
2024-01-01,RA-336,4A,4A,,,,Masculino,2021,Pública,Ametista,Ágata,Ágata,6.787123434343435,,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,7.5,5.512100409000001,6.26,,5.833333333333333,,,,,,7.196,10.0,,0,,,,2024,,,Aluno-336,2009-08-28 00:00:00,15,Quartzo,5.887708333,7.5,6.0,6.5,5.0,Fase 4 (9° ano),,6.834286748466667,Agata,Avaliador-5,,EE Mario Francisco de Amorim,Cursando,Cursando
2024-01-01,RA-363,3D,3D,,,,Masculino,2022,Privada,,,Ágata,6.644446000000001,,,,4.0,Avaliador-22,,Avaliador-23,,Avaliador-26,,Avaliador-5,,9.585,9.523809524,5.625,,5.333333333333333,,,,,,6.955,10.0,,0,,,,2024,,,Aluno-363,2010-06-27 00:00:00,14,Agata,6.680833333,7.34375,4.0,3.5,8.5,Fase 3 (7° e 8° ano),,7.617803571466666,Ametista,,,Colégio Nogueira e Sonho de Criança,Cursando,Cursando
2024-01-01,RA-360,3C,3C,,,,Feminino,2021,Pública,Ametista,Ágata,Ametista,7.075193052489235,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,,,8.334,5.618045113,5.0,,5.833333333333333,,,,,,6.993333333,5.0,,-1,,,,2024,,,Aluno-360,2010-04-17 00:00:00,14,Quartzo,5.790875,7.708333333,4.0,6.0,7.5,Fase 4 (9° ano),,6.293175689166667,Agata,,,EE Paschoal Carlos Magno,Cursando,Cursando
2024-01-01,RA-36,8E,8E,,,,Feminino,2021,Privada *Parcerias com Bolsa 100%,Topázio,Ametista,Ametista,7.875768381520724,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-36,2005-07-26 03:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,Universidade Santo Amaro (UNISA),Cursando,Cursando
2024-01-01,RA-359,4C,4C,,,,Feminino,2021,Pública,Ametista,Ágata,Ágata,6.605761359666916,,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,9.168,7.162698412666667,6.26,,5.5,,,,,,8.333333333,10.0,,1,,,,2024,,,Aluno-359,2010-08-21 00:00:00,14,Ametista,7.627125,7.5,4.0,4.5,8.0,Fase 3 (7° e 8° ano),,7.492006349133335,Ametista,,,EE Joaquim Mendes Feliz,Cursando,Cursando
2024-01-01,RA-357,3I,3I,,,,Masculino,2022,Pública,,,Ametista,7.835649925925926,,,,4.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-17,,8.751,9.028180354333333,8.135,,7.666666666666667,,,,,,7.0825,5.0,,-1,,,,2024,,,Aluno-357,2010-05-30 00:00:00,14,Topázio,8.2832,7.875,8.5,7.0,7.5,Fase 4 (9° ano),,7.731569404200001,Ametista,,,EE Joaquim Mendes Feliz,Cursando,Cursando
2024-01-01,RA-356,4B,4B,,,,Masculino,2021,Pública,Topázio,Topázio,Ágata,6.689521871961853,,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,8.334,6.656346749333334,5.635,,5.333333333333333,,,,,,6.5375,10.0,,1,,,,2024,,,Aluno-356,2010-07-08 00:00:00,14,Agata,6.452008333,5.25,1.0,7.0,8.0,Fase 3 (7° e 8° ano),,6.627336016533334,Agata,,,EE Alexandre Rodrigues Nogueira,Cursando,Cursando
2024-01-01,RA-332,4A,4A,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,7.882917128747796,,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,9.585,7.605358505000001,9.38,,7.0,,,,,,8.706,10.0,,1,,,,2024,,,Aluno-332,2009-05-06 00:00:00,15,Topázio,8.002591667,8.625,7.0,7.0,7.0,Fase 3 (7° e 8° ano),,8.421271701,Topázio,Avaliador-5,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-352,4B,4B,,,,Masculino,2021,Pública,Ametista,Ametista,Ametista,7.834006201914523,,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,8.334,4.453748006333333,6.26,,3.1666666666666665,,,,,,6.7925,10.0,,1,,,,2024,,,Aluno-352,2011-03-26 00:00:00,13,Ametista,7.840341667,6.375,2.0,5.5,2.0,Fase 3 (7° e 8° ano),,5.9794829346,Quartzo,,,EE Loris Nassif Mattar Profa,Cursando,Cursando
2024-01-01,RA-347,4A,4A,,,,Feminino,2021,Pública,Topázio,Ametista,Ametista,7.908336,,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,8.751,9.673046251999999,6.885,,7.666666666666667,,,,,,7.766,10.0,,1,,,,2024,,,Aluno-347,2010-07-13 00:00:00,14,Ametista,7.61835,8.0,6.5,7.5,9.0,Fase 3 (7° e 8° ano),,8.384742583733333,Topázio,Avaliador-5,,EE Leonice de Aquino Oliveira,Cursando,Cursando
2024-01-01,RA-346,3A,3A,,,,Masculino,2022,Pública,,,Topázio,8.143057777777779,,,,4.0,Avaliador-21,,Avaliador-26,,Avaliador-23,,Avaliador-5,,10.002,9.149206349333333,2.51,,6.166666666666667,,,,,,8.2525,10.0,,0,,,,2024,,,Aluno-346,2012-03-12 00:00:00,12,Ametista,7.305541667,7.96875,6.0,4.5,8.0,Fase 3 (7° e 8° ano),,7.761749603200001,Ametista,,,Rede Decisão - Unidade União,Cursando,Cursando
2024-01-01,RA-342,4C,4C,,,,Feminino,2021,Pública,,Quartzo,Ágata,6.940909599240267,,,,3.0,Avaliador-21,,Avaliador-20,,Avaliador-26,,,,8.751,7.728174603333334,6.26,,4.5,,,,,,7.723333333,5.0,,-1,,,,2024,,,Aluno-342,2008-07-21 00:00:00,16,Ametista,7.539875,7.65625,6.5,7.0,0.0,Fase 5 (1° EM),,6.757026587266667,Agata,,,EE Mario Francisco de Amorim,Cursando,Cursando
2024-01-01,RA-340,3D,3D,,,,Masculino,2021,Pública,Ametista,Ágata,Ametista,7.720835333333334,,,,4.0,Avaliador-22,,Avaliador-23,,Avaliador-26,,Avaliador-5,,7.917,6.585769980666666,7.51,,5.166666666666667,,,,,,5.83,10.0,,0,,,,2024,,,Aluno-340,2011-02-12 00:00:00,13,Ametista,7.059666667,6.5625,6.0,7.0,2.5,Fase 3 (7° e 8° ano),,6.715437329466668,Agata,,,EE Alexandre Rodrigues Nogueira,Cursando,Cursando
2024-01-01,RA-339,4A,4A,,,,Feminino,2021,Pública,Topázio,Ametista,Topázio,8.48808864197531,,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,7.5,7.155537064000001,5.635,,8.166666666666666,,,,,,7.668,10.0,,1,,,,2024,,,Aluno-339,2011-06-01 00:00:00,13,Ametista,7.377583333,8.0,8.0,7.0,9.5,Fase 3 (7° e 8° ano),,7.711540746133334,Ametista,Avaliador-5,,EE Leonice de Aquino Oliveira,Cursando,Cursando
2024-01-01,RA-338,4B,4B,,,,Masculino,2021,Pública,Ametista,Ametista,Ágata,6.837216877492878,,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,9.168,7.441643324,7.51,,6.833333333333333,,,,,,8.8375,10.0,,0,,,,2024,,,Aluno-338,2010-04-08 00:00:00,14,Topázio,8.287441667,7.625,5.0,8.0,7.5,Fase 4 (9° ano),,8.052795331466667,Topázio,,,EE Leonice de Aquino Oliveira,Cursando,Cursando
2024-01-01,RA-35,8E,8E,,,,Feminino,2021,Privada *Parcerias com Bolsa 100%,Ametista,Topázio,Topázio,8.96534820289855,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-35,2005-04-22 03:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,ESPM,Cursando,Cursando
2024-01-01,RA-299,5N,5N,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,Ametista,Ametista,7.278024793650793,,,,3.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,,,8.751,8.963768115999999,6.26,,8.166666666666666,,,,,,7.5,10.0,,1,,,,2024,,,Aluno-299,2009-07-28 00:00:00,15,Agata,6.796541667,7.5,8.0,7.5,9.0,Fase 4 (9° ano),,8.177186956533333,Topázio,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-291,7E,7E,,,,Masculino,2022,Privada - Programa de Apadrinhamento,,,Topázio,8.121970030303032,,,,0.0,,,,,,,,,8.751,9.737666667,6.26,,6.166666666666667,,,,,,7.5,10.0,,2,,,,2024,,,Aluno-291,2009-01-17 00:00:00,15,Topázio,8.493058333,7.5,6.0,6.5,6.0,Fase 5 (1° EM),,7.9319666667333335,Ametista,,,FIAP School - SP,Cursando,Cursando
2024-01-01,RA-29,8E,8E,,,,Masculino,2022,Privada - Pagamento por *Empresa Parceira,,,Quartzo,4.985248010595543,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-29,2005-09-07 03:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,Faculdade FIAP,Cursando,Cursando
2024-01-01,RA-25,8E,8E,,,,Feminino,2021,Privada *Parcerias com Bolsa 100%,,Topázio,Ametista,7.979045229610685,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-25,2005-05-18 03:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,Universidade Santo Amaro (UNISA),Cursando,Cursando
2024-01-01,RA-249,4F,4F,,,,Masculino,2021,Pública,Ágata,Ágata,Quartzo,5.096608405982907,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,7.083,6.645021645,5.0,,5.0,,,,,,7.064,5.0,,-2,,,,2024,,,Aluno-249,2008-05-08 00:00:00,16,Quartzo,5.444625,6.75,1.0,8.0,6.0,Fase 6 (2° EM),,6.125104328999999,Agata,Avaliador-26,,EE Paschoal Carlos Magno,Cursando,Cursando
2024-01-01,RA-247,4B,4B,,,,Feminino,2021,Pública,,Ágata,Ametista,7.720170621212121,,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,0.0,8.306595365666666,6.26,,4.333333333333333,,,,,,8.5875,10.0,,0,,,,2024,,,Aluno-247,2009-11-25 00:00:00,14,Ametista,7.221958333,7.75,0.0,5.0,8.0,Fase 4 (9° ano),,6.646485739800001,Agata,,,EE Loris Nassif Mattar Profa,Cursando,Cursando
2024-01-01,RA-246,7E,7E,,,,Masculino,2022,Privada *Parcerias com Bolsa 100%,,,Topázio,8.639021494227995,,,,0.0,,,,,,,,,8.334,0.0,6.57,,0.0,,,,,,7.5,10.0,,2,,,,2024,,,Aluno-246,2009-04-08 00:00:00,15,Topázio,8.256766667,7.5,0.0,0.0,0.0,Fase 5 (1° EM),,4.7404,Quartzo,,,FIAP School - SP,Cursando,Cursando
2024-01-01,RA-245,7E,7E,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Topázio,Topázio,8.655707365079365,,,,0.0,,,,,,,,,9.168,9.953333333,6.885,,8.033333333333333,,,,,,7.5,10.0,,2,,,,2024,,,Aluno-245,2008-10-06 00:00:00,16,Ametista,7.171166667,7.5,8.4,7.6,8.1,Fase 5 (1° EM),,8.452633333266668,Topázio,,,Colégio Albert Einstein - SP,Cursando,Cursando
2024-01-01,RA-244,5G,5G,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,Topázio,Topázio,8.510208575470424,,,,3.0,Avaliador-23,,Avaliador-1,,Avaliador-5,,,,7.5,10.0,6.26,,9.5,,,,,,8.17,10.0,,1,,,,2024,,,Aluno-244,2010-03-30 00:00:00,14,Ametista,7.044333333,8.125,10.0,9.0,9.5,Fase 4 (9° ano),,8.7225,Topázio,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-250,4H,4H,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,Ametista,7.958056222222224,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,9.168,9.629629629666667,6.88,,9.166666666666666,,,,,,8.95,10.0,,0,,,,2024,,,Aluno-250,2010-05-30 00:00:00,14,Ametista,7.598208333,8.958333333,10.0,7.5,10.0,Fase 4 (9° ano),,9.049892592566668,Topázio,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-242,7E,7E,,,,Masculino,2021,Privada *Parcerias com Bolsa 100%,Ametista,Ametista,Topázio,8.672919666666665,,,,0.0,,,,,,,,,9.585,9.621,6.26,,7.650000000000001,,,,,,7.5,10.0,,2,,,,2024,,,Aluno-242,2009-02-26 00:00:00,15,Topázio,8.221841667,7.5,8.05,8.05,6.85,Fase 5 (1° EM),,8.2887,Topázio,,,FIAP School - SP,Cursando,Cursando
2024-01-01,RA-239,4F,4F,,,,Feminino,2021,Pública,,Quartzo,Quartzo,4.571673982861744,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,8.751,6.361737677333333,5.635,,6.666666666666667,,,,,,8.502,2.5,,-3,,,,2024,,,Aluno-239,2007-05-22 00:00:00,17,Agata,6.411333333,7.875,4.0,10.0,6.0,Fase 7 (3° EM),,6.782180868800001,Agata,Avaliador-26,,EE Paschoal Carlos Magno,Cursando,Cursando
2024-01-01,RA-237,5F,5F,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,Topázio,8.083730668737061,,,,3.0,Avaliador-24,,Avaliador-1,,Avaliador-7,,,,8.751,9.689754689666666,6.26,,7.666666666666667,,,,,,8.336666667,5.0,,-1,,,,2024,,,Aluno-237,2008-06-25 00:00:00,16,Ametista,7.436566667,7.916666667,6.0,7.0,10.0,Fase 6 (2° EM),,7.931384271366667,Ametista,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-236,4F,4F,,,,Feminino,2022,Pública,,,Ametista,7.110494326118326,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,9.168,7.890668700666666,6.26,,4.5,,,,,,6.362,10.0,,0,,,,2024,,,Aluno-236,2010-06-21 00:00:00,14,Ametista,7.337116667,6.875,1.5,4.0,8.0,Fase 4 (9° ano),,6.980833740133334,Agata,Avaliador-26,,EE Loris Nassif Mattar Profa,Cursando,Cursando
2024-01-01,RA-23,8E,8E,,,,Masculino,2021,Privada *Parcerias com Bolsa 100%,,Ametista,Ametista,7.676832382089068,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-23,2005-11-03 02:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,Universidade Santo Amaro (UNISA),Cursando,Cursando
2024-01-01,RA-229,5C,5C,,,,Masculino,2022,Privada - Programa de Apadrinhamento,,,Topázio,8.62014138888889,,,,4.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,Avaliador-5,,9.585,9.841269841333334,5.635,,8.833333333333334,,,,,,8.8375,10.0,,1,,,,2024,,,Aluno-229,2010-04-09 00:00:00,14,Topázio,8.207591667,8.28125,9.5,7.0,10.0,Fase 4 (9° ano),,8.852545634933334,Topázio,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024-01-01,RA-227,3A,3A,,,,Masculino,2022,Pública,,,Ágata,6.470788936720144,,,,4.0,Avaliador-21,,Avaliador-26,,Avaliador-23,,Avaliador-5,,9.585,8.097577276666668,9.38,,6.5,,,,,,7.54,10.0,,0,,,,2024,,,Aluno-227,2010-12-10 00:00:00,13,Ametista,7.722125,7.5,4.0,6.0,9.5,Fase 3 (7° e 8° ano),,8.074015455333335,Topázio,,,Colégio Nogueira e Sonho de Criança,Cursando,Cursando
2024-01-01,RA-241,7E,7E,,,,Masculino,2021,Privada *Parcerias com Bolsa 100%,Ametista,Topázio,Topázio,8.467711333333334,,,,0.0,,,,,,,,,10.002,9.891666667,7.1975,,6.816666666666667,,,,,,7.5,10.0,,2,,,,2024,,,Aluno-241,2008-10-06 00:00:00,16,Ametista,7.016,7.5,6.15,7.2,7.1,Fase 5 (1° EM),,8.311616666733334,Topázio,,,FIAP School - SP,Cursando,Cursando
2024-01-01,RA-251,5N,5N,,,,Masculino,2021,Pública,Ametista,Ametista,Ágata,7.0217378212853765,,,,3.0,Avaliador-23,,Avaliador-22,,Avaliador-1,,,,8.751,8.612836439,5.63,,4.5,,,,,,7.326666667,5.0,,-1,,,,2024,,,Aluno-251,2007-12-08 00:00:00,16,Agata,6.665208333,6.875,4.0,2.5,7.0,Fase 6 (2° EM),,6.7135006212,Agata,,,EE Maria André Schunck Dona,Cursando,Cursando
2024-01-01,RA-258,3H,3H,,,,Feminino,2021,Pública,Ametista,Topázio,Ágata,6.925909119658121,,,,5.0,Avaliador-16,,Avaliador-26,,Avaliador-22,,Avaliador-10,,7.084,6.944444444333333,7.51,,2.5,,,,,,6.732,10.0,,0,,,,2024,,,Aluno-258,2010-11-26 00:00:00,13,,,7.34375,,5.0,0.0,Fase 3 (7° e 8° ano),,6.429063888866667,Agata,Avaliador-25,,EE João Ortiz Rodrigues,Cursando,Cursando
2024-01-01,RA-26,8F,8F,,,,Masculino,2022,Privada *Parcerias com Bolsa 100%,,,Topázio,8.676670333333334,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,10.0,,0,,,,2024,,,Aluno-26,2005-10-11 00:00:00,19,,,,,,,Fase 8 (Universitários),,,,,,Faculdade FIAP,Cursando,Cursando
2024-01-01,RA-286,5M,5M,,,,Feminino,2022,Pública,,,Quartzo,5.423826381118881,,,,4.0,Avaliador-23,,Avaliador-24,,Avaliador-1,,Avaliador-7,,6.666,4.031862745000001,6.26,,3.1666666666666665,,,,,,5.7825,5.0,,-1,,,,2024,,,Aluno-286,2007-11-20 00:00:00,16,Quartzo,5.713333333,7.34375,5.0,0.0,4.5,Fase 6 (2° EM),,5.123180882333333,Quartzo,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
